customer_id,first_name,last_name,signup_date,region,acquisition_channel,email_opt_in,sms_opt_in,is_subscriber,lifetime_value_usd
C102897,Uma,Yilmaz,2025-03-10,US-CA,podcast,False,False,False,328.33
C102898,Max,Oduya,2026-06-06,US-FL,google,True,False,False,86.66
C102899,Zoe,Diaz,2026-02-09,US-FL,organic,True,False,True,289.95
C102900,Ken,Quist,2024-10-12,US-NY,organic,True,False,True,275.11
C102901,Sofia,Mora,2026-02-12,US-FL,tiktok,True,True,True,369.69
C102902,Beau,Hunt,2026-06-04,US-CA,organic,True,False,False,216.35
C102903,Diego,Ortiz,2024-08-15,US-NY,organic,True,False,True,327.86
C102904,Yara,Jain,2025-05-20,FR,email-referral,True,True,False,38.91
C102905,Quinn,Gray,2025-04-25,CA,tiktok,False,True,False,143.0
C102906,Liam,Gray,2024-03-28,UK,podcast,True,False,False,350.16
C102907,Nora,Ferro,2025-09-29,UK,instagram,True,False,False,142.43
C102908,Ava,Park,2025-06-07,CA,google,True,True,True,1147.61
C102909,Ken,Lopez,2026-04-11,FR,podcast,True,False,False,134.13
C102910,Jack,Chen,2025-02-19,US-TX,organic,True,False,False,252.11
C102911,Faye,Novak,2025-02-06,UK,organic,True,True,False,187.28
C102912,Kira,Tanaka,2025-01-15,US-TX,google,True,False,False,49.6
C102913,Remy,Vogel,2024-03-17,DE,podcast,True,True,True,235.86
C102914,Mara,Kim,2025-07-07,UK,instagram,True,False,False,234.07
C102915,Nadia,Zhang,2024-12-11,US-TX,podcast,True,False,True,349.75
C102916,Owen,Chen,2024-12-05,AU,tiktok,True,True,False,97.87
C102917,Noah,Yilmaz,2026-01-29,AU,tiktok,True,False,False,195.47
C102918,Ruby,Ortiz,2024-10-09,US-WA,tiktok,True,True,True,294.3
C102919,Finn,Ito,2025-06-06,DE,instagram,True,False,False,51.21
C102920,Leo,Novak,2025-07-21,US-IL,tiktok,True,False,True,111.54
C102921,Zoe,Vogel,2025-01-05,US-IL,tiktok,True,False,False,155.23
C102922,Wes,Quist,2024-09-29,US-TX,email-referral,True,True,False,194.55
C102923,Aria,Walsh,2026-05-01,DE,instagram,True,False,False,497.73
C102924,Wes,Jain,2025-09-15,AU,podcast,True,False,True,372.09
C102925,Elsa,Weber,2024-07-11,US-NY,podcast,True,False,True,167.88
C102926,Finn,Walsh,2025-05-21,US-NY,organic,True,True,True,344.11
C102927,Tess,Novak,2025-01-20,DE,podcast,True,False,False,88.7
C102928,Ruby,Mora,2024-03-07,US-TX,instagram,True,False,False,340.28
C102929,Liam,Rossi,2024-11-20,US-WA,instagram,True,False,False,142.7
C102930,Ava,Owens,2026-03-13,AU,google,True,True,True,185.75
C102931,Lena,Novak,2024-07-15,US-IL,tiktok,True,False,False,91.52
C102932,Mara,Zhang,2024-05-04,UK,organic,True,True,False,179.94
C102933,Ava,Nash,2025-11-01,US-WA,instagram,True,True,False,45.86
C102934,Lucy,Moreau,2024-10-11,US-WA,podcast,True,False,False,160.18
C102935,Nadia,Lund,2025-09-13,DE,organic,True,False,False,303.16
C102936,Elsa,Ellis,2024-06-28,AU,google,True,False,False,84.6
C102937,Sage,Novak,2024-09-24,US-WA,organic,True,True,False,251.96
C102938,Liam,Mora,2025-05-15,FR,podcast,True,False,True,746.04
C102939,Kai,Ueda,2026-04-18,FR,email-referral,False,False,True,437.57
C102940,Sofia,Rossi,2024-05-19,US-TX,podcast,True,False,False,137.89
C102941,Milo,Bauer,2026-01-04,US-NY,tiktok,True,False,False,245.77
C102942,Elsa,Yilmaz,2026-01-19,US-CA,google,True,True,False,211.14
C102943,Theo,Gray,2026-04-09,DE,google,True,True,False,136.11
C102944,Enzo,Owens,2024-08-07,CA,email-referral,True,False,False,181.29
C102945,Pavel,Chen,2024-03-07,US-NY,organic,True,False,True,276.96
C102946,Hana,Walsh,2024-08-25,US-WA,instagram,True,True,False,142.89
C102947,Omar,Ellis,2026-05-17,US-WA,organic,True,False,False,75.5
C102948,Jude,Tanaka,2025-04-22,US-IL,instagram,True,False,False,41.79
C102949,Elsa,Quist,2024-04-19,DE,instagram,True,False,True,207.02
C102950,Nadia,Gray,2025-01-27,FR,instagram,True,False,True,159.99
C102951,Liam,Zhang,2024-10-11,FR,instagram,True,True,True,432.22
C102952,Nadia,Costa,2024-12-16,US-FL,instagram,True,True,False,361.14
C102953,Priya,Park,2024-05-04,US-CA,podcast,True,False,True,359.44
C102954,Rina,Haas,2025-06-26,US-NY,instagram,False,False,False,218.75
C102955,Beau,Kim,2026-04-22,AU,organic,True,True,False,118.44
C102956,Rosa,Ito,2026-02-13,US-IL,organic,True,True,False,243.77
C102957,Amara,Nash,2025-04-13,FR,tiktok,True,True,True,576.43
C102958,Enzo,Shah,2026-02-22,US-WA,instagram,True,True,False,164.74
C102959,Liam,Ito,2024-04-09,FR,podcast,True,False,False,227.4
C102960,Milo,Haas,2024-05-05,US-NY,google,False,True,True,388.95
C102961,Beau,Owens,2025-01-24,UK,email-referral,False,False,False,131.76
C102962,Ivy,Lopez,2024-12-26,US-WA,organic,True,False,True,344.64
C102963,Noah,Haas,2024-12-25,CA,google,False,True,False,213.17
C102964,Milo,Hunt,2024-12-03,US-FL,podcast,True,False,True,599.52
C102965,Theo,Ward,2024-06-12,US-CA,podcast,True,False,True,198.43
C102966,Aria,Khan,2025-07-12,DE,podcast,True,True,False,114.9
C102967,Omar,Nash,2026-01-04,AU,podcast,True,False,False,178.56
C102968,Isla,Park,2025-08-18,US-WA,podcast,True,False,False,101.52
C102969,Quinn,Owens,2025-09-02,FR,email-referral,True,False,False,226.62
C102970,Owen,Ortiz,2026-05-29,UK,email-referral,True,False,True,550.71
C102971,Ken,Zhang,2024-10-12,AU,organic,True,True,False,256.31
C102972,Ava,Oduya,2024-08-09,US-NY,podcast,True,True,True,161.27
C102973,Theo,Bauer,2024-06-23,US-CA,organic,True,False,True,469.14
C102974,Tess,Young,2025-09-11,US-NY,tiktok,True,False,False,230.82
C102975,Iris,Zhang,2024-07-02,US-FL,tiktok,True,False,False,115.15
C102976,Finn,Zola,2025-05-03,FR,instagram,True,False,False,93.33
C102977,Nico,Yilmaz,2026-03-27,FR,organic,True,False,False,400.94
C102978,Jack,Zola,2026-02-28,FR,organic,False,False,True,299.77
C102979,Mia,Silva,2025-05-06,US-FL,organic,True,False,False,368.82
C102980,Sofia,Vogel,2024-07-13,CA,google,True,False,False,195.0
C102981,Nadia,Kim,2026-02-20,US-CA,instagram,True,False,False,93.58
C102982,Liam,Patel,2025-09-16,US-CA,tiktok,True,False,False,301.01
C102983,Aria,Novak,2025-07-16,US-TX,instagram,True,True,False,272.15
C102984,Zoe,Diaz,2025-06-22,US-FL,google,True,False,True,414.07
C102985,Xena,Zhang,2025-07-29,US-TX,google,False,False,False,212.3
C102986,Jude,Lopez,2025-07-20,US-FL,tiktok,True,False,False,266.09
C102987,Gus,Hunt,2025-04-01,US-NY,email-referral,False,False,False,318.04
C102988,Lena,Ito,2025-06-10,UK,podcast,True,False,False,505.21
C102989,Leo,Silva,2024-11-23,US-IL,instagram,False,True,False,132.97
C102990,Max,Ueda,2024-10-17,US-IL,instagram,True,False,False,217.85
C102991,Eli,Ellis,2025-06-11,DE,email-referral,True,False,True,348.93
C102992,Liam,Shah,2024-11-19,AU,organic,True,False,False,99.54
C102993,Theo,Costa,2025-05-05,UK,podcast,True,True,False,165.91
C102994,Enzo,Ortiz,2025-06-20,US-FL,podcast,True,False,False,162.87
C102995,Mara,Lund,2025-06-15,US-CA,email-referral,True,True,False,362.19
C102996,Vera,Gray,2025-09-07,CA,tiktok,True,False,False,117.49
C102997,Uma,Moreau,2024-07-09,US-CA,tiktok,True,True,False,198.85
C102998,Remy,Walsh,2025-11-19,DE,instagram,True,False,False,37.22
C102999,Jude,Shah,2025-04-12,US-NY,tiktok,True,False,True,298.67
C103000,Enzo,Yilmaz,2025-09-09,US-NY,podcast,True,False,False,133.92
C103001,Nadia,Patel,2026-02-25,US-CA,organic,True,False,True,452.07
C103002,Tara,Costa,2026-02-14,US-FL,podcast,True,False,False,229.24
C103003,Priya,Torres,2026-03-02,CA,tiktok,True,False,True,251.17
C103004,Diego,Hunt,2024-12-30,UK,tiktok,True,False,False,202.07
C103005,Ruby,Ward,2025-01-26,UK,organic,True,True,False,128.24
C103006,Finn,Ortiz,2024-04-12,UK,email-referral,True,False,False,100.19
C103007,Lucy,Jain,2024-08-13,AU,tiktok,True,True,True,178.15
C103008,Lila,Bauer,2026-03-21,AU,google,True,True,False,286.32
C103009,Jude,Young,2024-11-02,US-IL,organic,True,False,False,61.32
C103010,Marco,Novak,2026-03-03,US-WA,instagram,True,True,False,149.72
C103011,Finn,Ellis,2025-11-07,US-IL,tiktok,True,False,True,308.86
C103012,Quinn,Young,2024-11-19,UK,tiktok,True,False,True,160.52
C103013,Isla,Kim,2024-08-05,US-FL,google,True,False,False,270.58
C103014,Diego,Oduya,2024-07-13,FR,google,True,True,True,439.69
C103015,Remy,Jain,2026-02-10,US-WA,podcast,True,False,True,94.56
C103016,Zane,Weber,2025-07-01,CA,email-referral,True,False,True,258.95
C103017,Owen,Haas,2024-06-10,US-WA,email-referral,True,True,False,96.63
C103018,Lila,Novak,2024-08-28,US-IL,google,True,True,False,115.51
C103019,Sofia,Khan,2026-04-10,US-CA,organic,True,False,True,282.45
C103020,Diego,Ferro,2026-03-26,US-CA,google,True,True,True,500.53
C103021,Owen,Khan,2025-03-24,US-NY,google,False,True,False,218.66
C103022,Vera,Nash,2024-05-25,FR,email-referral,True,True,False,181.1
C103023,Max,Vance,2024-02-25,US-WA,podcast,True,True,True,111.48
C103024,Nora,Diaz,2026-03-19,US-CA,instagram,True,True,False,78.37
C103025,Lucy,Gray,2025-02-22,FR,podcast,True,True,True,808.46
C103026,Lucy,Vance,2025-09-05,US-WA,organic,False,True,False,153.63
C103027,Lena,Owens,2024-06-04,US-WA,podcast,True,True,True,892.11
C103028,Quinn,Owens,2026-06-13,CA,google,True,False,True,102.17
C103029,Otis,Lund,2025-06-10,US-CA,google,True,False,True,322.92
C103030,Elsa,Jain,2024-07-23,FR,instagram,False,True,False,323.42
C103031,Quinn,Ferro,2025-10-23,US-TX,tiktok,False,True,False,146.41
C103032,Theo,Ortiz,2024-08-04,US-WA,organic,True,False,False,103.31
C103033,Rina,Zhang,2025-09-25,DE,email-referral,True,True,False,273.91
C103034,Omar,Patel,2026-04-03,US-CA,instagram,True,True,False,178.68
C103035,Remy,Ortiz,2026-02-28,US-NY,instagram,True,False,True,345.99
C103036,Priya,Hunt,2026-03-27,AU,organic,True,True,True,353.4
C103037,Isla,Jain,2024-03-28,US-FL,email-referral,False,False,False,220.2
C103038,Beau,Ellis,2024-02-20,FR,instagram,False,False,False,122.57
C103039,Iris,Walsh,2025-04-10,US-NY,organic,True,True,False,130.23
C103040,Xena,Reyes,2025-06-13,AU,podcast,True,True,False,425.31
C103041,Rina,Park,2025-01-26,AU,instagram,True,False,False,38.3
C103042,Wes,Ueda,2026-03-04,AU,email-referral,True,True,True,208.37
C103043,Zane,Bauer,2026-04-09,US-FL,google,True,False,False,118.31
C103044,Milo,Iqbal,2025-09-06,UK,email-referral,True,False,False,139.73
C103045,Omar,Weber,2024-12-02,UK,email-referral,True,False,False,299.77
C103046,Amara,Ahmed,2024-11-06,US-NY,podcast,True,False,False,419.83
C103047,Marco,Rossi,2024-11-26,UK,organic,True,False,False,177.26
C103048,Quinn,Lund,2025-10-08,US-WA,organic,False,False,False,228.59
C103049,Mara,Young,2025-06-10,US-WA,organic,True,False,False,166.38
C103050,Priya,Berg,2024-09-05,FR,organic,True,False,False,368.59
C103051,Noah,Lund,2025-08-10,DE,podcast,False,False,False,162.41
C103052,Eli,Khan,2024-06-14,AU,podcast,True,False,False,177.0
C103053,Milo,Jain,2024-11-25,US-IL,tiktok,True,True,False,260.07
C103054,Ava,Ueda,2025-03-07,US-FL,tiktok,True,False,False,82.35
C103055,Nico,Ferro,2025-10-27,FR,organic,True,False,True,243.94
C103056,Nora,Tanaka,2025-10-14,US-IL,podcast,True,True,False,28.46
C103057,Aria,Berg,2025-06-14,DE,instagram,True,False,False,206.4
C103058,Xena,Hunt,2025-07-03,US-IL,podcast,True,True,False,267.91
C103059,Owen,Walsh,2024-02-23,DE,organic,True,False,False,171.48
C103060,Sage,Bauer,2025-12-14,US-NY,podcast,True,True,False,126.66
C103061,Nora,Kim,2024-09-10,US-TX,email-referral,True,True,True,175.48
C103062,Ivy,Iqbal,2025-03-14,UK,organic,False,False,False,48.37
C103063,Otis,Oduya,2024-08-13,US-NY,email-referral,True,True,True,373.39
C103064,Remy,Zola,2024-06-06,AU,google,True,True,True,411.31
C103065,Hana,Torres,2026-03-21,US-FL,tiktok,True,True,False,233.2
C103066,Amara,Zhang,2024-07-28,US-CA,organic,True,False,True,281.57
C103067,Jack,Ward,2025-08-06,CA,email-referral,True,True,True,185.92
C103068,Pia,Weber,2026-05-14,AU,google,True,False,True,570.7
C103069,Marco,Nash,2026-02-07,FR,instagram,True,False,False,255.46
C103070,Tess,Vance,2024-04-21,US-IL,email-referral,True,False,False,70.91
C103071,Priya,Ward,2025-12-03,US-FL,podcast,True,True,False,143.62
C103072,Cleo,Owens,2025-06-04,FR,instagram,True,False,False,90.36
C103073,Lila,Xu,2026-02-05,UK,podcast,False,True,False,481.38
C103074,Beau,Tanaka,2024-06-03,US-FL,podcast,False,True,False,138.6
C103075,Tara,Zola,2026-02-12,US-IL,organic,False,True,True,477.54
C103076,Liam,Owens,2026-01-19,US-TX,podcast,True,True,False,590.13
C103077,Tess,Zhang,2025-08-22,CA,instagram,True,False,False,69.06
C103078,Elsa,Walsh,2024-09-25,US-NY,podcast,True,False,False,175.89
C103079,Sage,Reyes,2026-01-22,AU,email-referral,True,True,True,436.93
C103080,Amara,Vance,2025-06-17,UK,google,True,False,False,41.37
C103081,Rosa,Owens,2025-10-06,US-TX,organic,True,False,True,376.43
C103082,Rosa,Park,2024-03-17,US-WA,google,True,True,False,57.23
C103083,Lila,Lund,2025-03-15,US-WA,organic,True,False,False,320.4
C103084,Nico,Novak,2024-06-01,UK,instagram,True,False,True,413.74
C103085,Beau,Zola,2025-10-22,US-WA,email-referral,True,True,False,201.25
C103086,Milo,Ward,2024-10-02,US-IL,email-referral,True,True,False,219.0
C103087,Noah,Moreau,2026-05-20,UK,google,True,False,False,298.59
C103088,Vera,Torres,2025-06-17,CA,instagram,True,False,False,145.57
C103089,Rosa,Ward,2024-06-23,DE,email-referral,False,True,True,285.12
C103090,Noah,Nash,2024-11-28,US-FL,organic,True,True,False,469.03
C103091,Tara,Lopez,2025-08-01,US-NY,email-referral,True,False,False,100.5
C103092,Jack,Yilmaz,2026-06-10,AU,podcast,True,False,False,229.92
C103093,Tara,Khan,2025-01-19,US-CA,organic,True,False,False,113.58
C103094,Drew,Young,2025-07-02,US-TX,podcast,True,True,False,35.58
C103095,Hana,Bauer,2025-03-03,UK,podcast,True,False,True,296.89
C103096,Ivy,Ellis,2024-12-14,US-IL,instagram,True,True,False,134.4
C103097,Jack,Quist,2025-05-11,US-WA,instagram,False,False,True,236.69
C103098,Ruby,Ferro,2025-06-23,DE,organic,True,False,True,385.19
C103099,Noah,Nash,2025-06-17,US-IL,email-referral,False,True,False,429.3
C103100,Beau,Lund,2025-09-29,US-TX,email-referral,False,False,False,176.75
C103101,Omar,Klein,2024-10-01,AU,organic,True,True,True,210.32
C103102,Leo,Rossi,2024-02-17,UK,email-referral,True,True,False,27.54
C103103,Marco,Zola,2026-06-06,US-WA,instagram,True,True,False,234.75
C103104,Ava,Ahmed,2026-04-25,UK,google,True,True,True,694.38
C103105,Nora,Weber,2024-04-20,US-TX,google,True,True,True,316.92
C103106,Jack,Novak,2024-07-12,US-WA,podcast,True,True,False,190.79
C103107,Ivy,Lopez,2024-03-07,US-TX,podcast,True,False,True,363.66
C103108,Wes,Xu,2024-09-17,UK,email-referral,True,False,True,432.76
C103109,Sofia,Vance,2025-07-25,US-TX,instagram,False,False,False,162.08
C103110,Priya,Nash,2026-06-13,US-IL,organic,True,True,False,345.72
C103111,Rina,Jain,2024-12-27,US-CA,instagram,True,True,False,126.89
C103112,Pavel,Park,2025-11-05,US-IL,organic,True,True,True,436.37
C103113,Otis,Ahmed,2025-10-15,UK,instagram,True,True,False,286.74
C103114,Jude,Xu,2024-12-25,AU,email-referral,True,False,True,235.25
C103115,Milo,Ueda,2024-02-20,AU,podcast,True,True,False,78.38
C103116,Finn,Oduya,2024-03-31,AU,organic,True,False,False,277.85
C103117,Zoe,Torres,2025-12-05,US-WA,organic,True,True,True,800.63
C103118,Enzo,Torres,2025-07-24,US-FL,google,True,True,True,140.88
C103119,Tara,Moreau,2026-02-01,CA,organic,True,True,True,206.78
C103120,Eli,Kim,2025-06-06,CA,instagram,True,False,True,393.43
C103121,Eli,Diaz,2026-03-03,CA,google,True,True,False,131.04
C103122,Kai,Nash,2025-05-09,CA,email-referral,True,False,False,52.89
C103123,Rosa,Kim,2026-02-03,UK,email-referral,True,False,False,260.08
C103124,Aria,Ferro,2024-09-11,US-TX,organic,True,False,False,402.6
C103125,Liam,Rossi,2026-06-06,AU,organic,False,False,False,421.93
C103126,Quinn,Chen,2024-04-01,US-NY,podcast,True,False,False,240.37
C103127,Lila,Tanaka,2024-10-02,FR,tiktok,False,False,False,36.85
C103128,Kira,Lopez,2025-06-20,US-TX,email-referral,True,True,True,310.87
C103129,Leo,Young,2024-03-25,US-NY,tiktok,True,False,False,95.09
C103130,Hana,Silva,2025-08-07,CA,instagram,False,False,False,151.78
C103131,Drew,Xu,2025-10-05,US-WA,organic,True,False,False,175.7
C103132,Cleo,Xu,2025-02-24,DE,email-referral,False,True,False,251.49
C103133,Kai,Khan,2026-04-06,FR,email-referral,True,False,False,203.66
C103134,Pia,Klein,2024-05-16,US-IL,tiktok,True,False,False,106.14
C103135,Sofia,Zola,2025-12-18,CA,tiktok,True,True,False,141.89
C103136,Ava,Park,2024-12-01,US-NY,email-referral,True,False,True,414.67
C103137,Rosa,Vance,2026-05-14,US-CA,organic,True,False,False,235.64
C103138,Iris,Gray,2025-05-19,CA,tiktok,True,False,False,328.78
C103139,Aria,Ward,2024-04-17,FR,tiktok,True,False,False,144.3
C103140,Cleo,Quist,2026-04-14,AU,tiktok,True,False,False,189.12
C103141,Tara,Vogel,2024-04-04,FR,podcast,True,False,False,485.51
C103142,Enzo,Moreau,2024-08-23,US-FL,podcast,True,False,False,93.82
C103143,Lila,Young,2026-06-01,FR,organic,True,False,False,239.69
C103144,Pia,Chen,2025-11-17,US-FL,email-referral,True,False,True,243.06
C103145,Lena,Walsh,2026-02-21,FR,email-referral,True,True,False,29.14
C103146,Sofia,Costa,2024-09-10,AU,instagram,True,True,False,499.45
C103147,Faye,Khan,2024-07-27,UK,organic,True,False,True,304.41
C103148,Eli,Chen,2025-05-09,UK,email-referral,True,False,False,267.7
C103149,Owen,Rossi,2024-10-03,CA,email-referral,True,True,False,231.22
C103150,Liam,Yilmaz,2025-12-26,US-IL,google,True,True,True,235.96
C103151,Yara,Ortiz,2025-12-26,US-WA,podcast,True,False,True,252.41
C103152,Gus,Costa,2025-10-10,DE,email-referral,True,False,False,122.26
C103153,Lila,Weber,2024-12-23,US-TX,podcast,True,False,False,484.48
C103154,Lila,Ahmed,2025-06-25,US-FL,podcast,True,True,True,145.95
C103155,Leo,Berg,2025-07-16,US-FL,instagram,True,True,True,236.1
C103156,Otis,Nash,2025-05-14,FR,tiktok,True,True,False,102.41
C103157,Iris,Berg,2026-03-05,DE,tiktok,True,False,False,249.08
C103158,Sage,Lopez,2024-09-04,US-IL,podcast,True,False,False,303.07
C103159,Sofia,Shah,2026-01-28,US-CA,google,True,True,True,188.17
C103160,Ruby,Haas,2024-03-12,US-IL,instagram,True,True,True,614.52
C103161,Owen,Mora,2025-08-16,CA,organic,True,True,False,372.8
C103162,Beau,Patel,2026-01-27,DE,instagram,True,True,False,30.11
C103163,Priya,Khan,2025-07-07,CA,email-referral,True,True,False,191.11
C103164,Hana,Khan,2026-02-12,US-TX,organic,True,True,False,138.16
C103165,Liam,Yilmaz,2025-07-30,US-CA,podcast,True,True,False,262.15
C103166,Vera,Quist,2024-11-07,DE,google,False,True,True,326.99
C103167,Wes,Rossi,2024-07-12,DE,organic,True,False,False,182.09
C103168,Tara,Ahmed,2025-03-06,US-NY,podcast,True,False,False,435.81
C103169,Pia,Vogel,2025-07-19,UK,instagram,True,False,False,85.11
C103170,Lucy,Khan,2025-07-13,FR,google,False,True,False,116.85
C103171,Enzo,Chen,2026-04-13,UK,instagram,True,False,False,260.36
C103172,Milo,Gray,2025-12-07,US-WA,tiktok,True,True,True,473.07
C103173,Leo,Diaz,2024-06-22,UK,email-referral,True,True,False,365.16
C103174,Leo,Haas,2024-06-16,FR,organic,True,True,True,59.63
C103175,Iris,Rossi,2024-12-24,AU,organic,True,True,False,208.83
C103176,Marco,Patel,2024-03-31,UK,google,False,True,False,102.87
C103177,Lila,Shah,2025-09-03,UK,organic,True,False,False,281.78
C103178,Drew,Gray,2025-08-14,US-WA,instagram,False,False,False,20.02
C103179,Ken,Zhang,2026-02-15,US-TX,podcast,True,False,False,58.72
C103180,Marco,Nash,2026-02-07,FR,podcast,True,False,False,109.94
C103181,Isla,Berg,2024-06-20,UK,instagram,True,False,False,217.76
C103182,Sofia,Shah,2025-10-23,US-IL,email-referral,True,False,True,250.13
C103183,Otis,Mora,2025-03-11,US-IL,podcast,True,True,False,121.85
C103184,Zane,Gray,2024-03-15,US-FL,tiktok,True,True,False,106.71
C103185,Leo,Yilmaz,2026-02-23,AU,organic,False,True,True,598.82
C103186,Jack,Lopez,2026-05-06,FR,podcast,True,True,True,348.48
C103187,Hana,Patel,2025-01-14,US-WA,instagram,True,False,False,60.48
C103188,Rosa,Klein,2024-04-06,US-WA,organic,True,False,False,262.03
C103189,Omar,Rossi,2025-02-10,DE,tiktok,True,False,False,37.55
C103190,Nico,Reyes,2025-12-02,US-NY,instagram,True,False,False,195.13
C103191,Eli,Ueda,2026-05-18,US-WA,instagram,True,True,True,405.65
C103192,Owen,Ellis,2025-04-23,US-NY,organic,True,True,False,386.96
C103193,Xena,Nash,2024-05-02,UK,instagram,True,True,False,203.67
C103194,Tara,Yilmaz,2025-04-30,AU,podcast,True,False,False,53.61
C103195,Zane,Novak,2025-12-22,US-CA,google,True,False,False,138.84
C103196,Diego,Moreau,2025-08-24,UK,organic,True,False,True,312.93
C103197,Leo,Mora,2024-06-20,FR,organic,True,False,False,73.91
C103198,Kira,Ortiz,2024-03-18,US-TX,tiktok,True,True,True,238.57
C103199,Ava,Novak,2024-08-24,US-WA,tiktok,True,True,False,276.0
C103200,Pia,Ward,2024-08-02,UK,instagram,True,True,True,228.98
C103201,Ivy,Zola,2024-09-25,US-WA,organic,True,True,False,182.35
C103202,Amara,Tanaka,2025-04-20,UK,google,True,False,True,332.06
C103203,Omar,Iqbal,2026-05-12,US-TX,instagram,True,False,False,56.61
C103204,Zane,Moreau,2025-03-14,AU,podcast,True,False,False,162.57
C103205,Rina,Haas,2024-04-17,UK,podcast,True,False,False,133.29
C103206,Finn,Xu,2025-12-01,US-NY,organic,True,True,False,234.79
C103207,Milo,Reyes,2025-01-19,US-TX,tiktok,True,True,False,331.07
C103208,Noah,Ortiz,2024-07-01,US-TX,podcast,True,False,False,43.29
C103209,Priya,Zhang,2025-11-29,DE,tiktok,True,False,True,230.7
C103210,Pia,Xu,2025-10-23,US-CA,podcast,True,False,False,167.74
C103211,Isla,Patel,2025-06-20,US-TX,google,True,False,False,150.81
C103212,Gus,Tanaka,2025-12-23,US-IL,google,True,True,True,336.82
C103213,Hana,Torres,2025-10-03,AU,organic,True,True,False,51.48
C103214,Jude,Rossi,2024-04-15,US-FL,instagram,False,True,False,54.0
C103215,Enzo,Chen,2024-10-29,US-TX,podcast,True,False,True,467.84
C103216,Quinn,Klein,2024-06-28,US-CA,organic,False,False,False,209.03
C103217,Isla,Lopez,2025-11-11,AU,tiktok,True,False,False,202.25
C103218,Nico,Park,2026-05-30,US-TX,instagram,True,False,False,29.29
C103219,Pavel,Khan,2024-06-20,FR,google,True,False,True,297.45
C103220,Finn,Ito,2024-07-10,US-FL,tiktok,False,False,False,213.24
C103221,Vera,Patel,2024-05-21,US-CA,email-referral,True,True,True,415.3
C103222,Mia,Owens,2025-05-07,DE,instagram,True,False,False,222.04
C103223,Pia,Kim,2025-12-05,AU,instagram,True,True,False,103.66
C103224,Kai,Ferro,2024-02-14,US-NY,instagram,True,False,True,420.18
C103225,Uma,Klein,2026-03-24,CA,podcast,True,True,True,143.66
C103226,Xena,Ferro,2025-09-12,US-TX,instagram,True,True,True,439.98
C103227,Diego,Kim,2024-09-26,UK,podcast,True,False,True,548.91
C103228,Amara,Vogel,2024-06-26,US-IL,tiktok,True,False,False,55.88
C103229,Lila,Yilmaz,2024-07-18,CA,email-referral,True,False,False,207.36
C103230,Kai,Walsh,2025-04-26,CA,email-referral,True,False,True,176.21
C103231,Jude,Quist,2024-11-17,AU,tiktok,True,False,False,332.26
C103232,Lucy,Iqbal,2026-03-06,US-IL,podcast,True,False,False,235.28
C103233,Nico,Vance,2025-03-05,US-WA,podcast,True,False,True,329.06
C103234,Aria,Lund,2025-03-07,UK,podcast,True,False,True,1009.75
C103235,Xena,Nash,2024-10-08,FR,tiktok,True,True,False,125.78
C103236,Aria,Ellis,2025-10-10,US-NY,email-referral,True,True,False,155.29
C103237,Lucy,Reyes,2024-09-30,FR,email-referral,True,True,False,51.62
C103238,Ivy,Bauer,2025-12-23,DE,podcast,True,False,False,87.81
C103239,Lila,Torres,2024-11-14,DE,podcast,True,True,True,222.01
C103240,Marco,Quist,2025-03-11,US-WA,tiktok,True,False,False,212.09
C103241,Quinn,Vance,2025-01-09,US-NY,google,True,False,False,225.74
C103242,Mara,Silva,2024-12-03,DE,tiktok,True,True,True,452.08
C103243,Tess,Shah,2025-12-23,US-NY,email-referral,False,True,False,68.22
C103244,Quinn,Owens,2024-05-27,UK,instagram,True,False,True,274.45
C103245,Jude,Ellis,2025-10-22,CA,tiktok,True,False,True,384.98
C103246,Max,Khan,2024-09-12,US-IL,google,True,False,True,141.17
C103247,Cleo,Zola,2024-04-17,CA,podcast,True,False,True,187.93
C103248,Leo,Silva,2025-08-08,DE,instagram,True,True,True,446.14
C103249,Zoe,Diaz,2026-04-06,AU,instagram,True,True,False,129.65
C103250,Diego,Gray,2025-07-11,UK,google,False,False,True,843.0
C103251,Diego,Klein,2024-12-11,US-TX,google,True,False,True,433.83
C103252,Pavel,Novak,2024-05-24,US-TX,organic,True,False,True,457.28
C103253,Jack,Weber,2025-03-15,US-FL,instagram,True,True,False,113.08
C103254,Ken,Vogel,2026-05-05,DE,google,True,False,False,312.5
C103255,Zane,Oduya,2024-05-23,US-IL,organic,False,True,False,245.54
C103256,Nadia,Costa,2026-05-12,DE,google,True,False,False,56.84
C103257,Zoe,Weber,2026-03-24,US-IL,google,True,False,False,174.04
C103258,Finn,Bauer,2025-05-25,UK,tiktok,False,True,False,268.29
C103259,Ava,Hunt,2024-10-18,DE,podcast,True,True,False,212.63
C103260,Diego,Yilmaz,2025-01-05,FR,email-referral,True,True,False,31.53
C103261,Remy,Ito,2024-02-16,US-TX,podcast,True,True,True,457.32
C103262,Lena,Shah,2024-11-04,US-WA,email-referral,True,False,True,275.4
C103263,Iris,Berg,2026-05-10,DE,instagram,True,False,True,251.57
C103264,Cleo,Xu,2025-11-04,US-IL,organic,False,True,False,93.48
C103265,Noah,Walsh,2025-12-01,US-NY,podcast,True,False,False,173.69
C103266,Marco,Ward,2024-07-24,US-CA,instagram,True,False,False,99.04
